entity,code,parent_code,payload
pointage,PTG_2026-07-08_05,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-08"",""last_name"":""Sy"",""first_name"":""Khady"",""function"":""Magasinière"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":24000,""hourly_cost"":3000,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-08_06,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-08"",""last_name"":""Gueye"",""first_name"":""Cheikh"",""function"":""Conducteur d'engin"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":26000,""hourly_cost"":3250,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-08_07,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-08"",""last_name"":""Cissé"",""first_name"":""Mariama"",""function"":""Opératrice de production"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":22000,""hourly_cost"":2750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-08_08,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-08"",""last_name"":""Diallo"",""first_name"":""Ousmane"",""function"":""Chauffeur-livreur"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":1.5,""daily_cost"":25000,""hourly_cost"":3125,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-08_09,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-08"",""last_name"":""Seck"",""first_name"":""Ndèye"",""function"":""Assistante administrative"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":23000,""hourly_cost"":2875,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-07_00,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-07"",""last_name"":""Ndiaye"",""first_name"":""Abdou"",""function"":""Responsable d'exploitation"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":1.5,""daily_cost"":45000,""hourly_cost"":5600,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-07_01,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-07"",""last_name"":""Diop"",""first_name"":""Awa"",""function"":""Cheffe de production"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":38000,""hourly_cost"":4750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-07_02,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-07"",""last_name"":""Ba"",""first_name"":""Mamadou"",""function"":""Chef d'équipe"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":30000,""hourly_cost"":3750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-07_03,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-07"",""last_name"":""Sarr"",""first_name"":""Fatoumata"",""function"":""Responsable qualité"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":34000,""hourly_cost"":4250,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-07_04,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-07"",""last_name"":""Fall"",""first_name"":""Ibrahima"",""function"":""Technicien maintenance"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":28000,""hourly_cost"":3500,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-07_05,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-07"",""last_name"":""Sy"",""first_name"":""Khady"",""function"":""Magasinière"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":24000,""hourly_cost"":3000,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-07_06,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-07"",""last_name"":""Gueye"",""first_name"":""Cheikh"",""function"":""Conducteur d'engin"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":26000,""hourly_cost"":3250,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-07_07,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-07"",""last_name"":""Cissé"",""first_name"":""Mariama"",""function"":""Opératrice de production"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":1.5,""daily_cost"":22000,""hourly_cost"":2750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-07_08,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-07"",""last_name"":""Diallo"",""first_name"":""Ousmane"",""function"":""Chauffeur-livreur"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":25000,""hourly_cost"":3125,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-07_09,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-07"",""last_name"":""Seck"",""first_name"":""Ndèye"",""function"":""Assistante administrative"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":23000,""hourly_cost"":2875,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-06_00,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-06"",""last_name"":""Ndiaye"",""first_name"":""Abdou"",""function"":""Responsable d'exploitation"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":45000,""hourly_cost"":5600,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-06_01,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-06"",""last_name"":""Diop"",""first_name"":""Awa"",""function"":""Cheffe de production"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":38000,""hourly_cost"":4750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-06_02,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-06"",""last_name"":""Ba"",""first_name"":""Mamadou"",""function"":""Chef d'équipe"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":30000,""hourly_cost"":3750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-06_03,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-06"",""last_name"":""Sarr"",""first_name"":""Fatoumata"",""function"":""Responsable qualité"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":34000,""hourly_cost"":4250,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-06_04,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-06"",""last_name"":""Fall"",""first_name"":""Ibrahima"",""function"":""Technicien maintenance"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":28000,""hourly_cost"":3500,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-06_05,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-06"",""last_name"":""Sy"",""first_name"":""Khady"",""function"":""Magasinière"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":24000,""hourly_cost"":3000,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-06_06,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-06"",""last_name"":""Gueye"",""first_name"":""Cheikh"",""function"":""Conducteur d'engin"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":1.5,""daily_cost"":26000,""hourly_cost"":3250,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-06_07,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-06"",""last_name"":""Cissé"",""first_name"":""Mariama"",""function"":""Opératrice de production"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":22000,""hourly_cost"":2750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-06_08,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-06"",""last_name"":""Diallo"",""first_name"":""Ousmane"",""function"":""Chauffeur-livreur"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":25000,""hourly_cost"":3125,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-06_09,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-06"",""last_name"":""Seck"",""first_name"":""Ndèye"",""function"":""Assistante administrative"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":23000,""hourly_cost"":2875,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-04_00,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-04"",""last_name"":""Ndiaye"",""first_name"":""Abdou"",""function"":""Responsable d'exploitation"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":45000,""hourly_cost"":5600,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-04_01,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-04"",""last_name"":""Diop"",""first_name"":""Awa"",""function"":""Cheffe de production"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":38000,""hourly_cost"":4750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-04_02,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-04"",""last_name"":""Ba"",""first_name"":""Mamadou"",""function"":""Chef d'équipe"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":30000,""hourly_cost"":3750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-04_03,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-04"",""last_name"":""Sarr"",""first_name"":""Fatoumata"",""function"":""Responsable qualité"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":34000,""hourly_cost"":4250,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-04_04,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-04"",""last_name"":""Fall"",""first_name"":""Ibrahima"",""function"":""Technicien maintenance"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":1.5,""daily_cost"":28000,""hourly_cost"":3500,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-04_05,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-04"",""last_name"":""Sy"",""first_name"":""Khady"",""function"":""Magasinière"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":24000,""hourly_cost"":3000,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-04_06,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-04"",""last_name"":""Gueye"",""first_name"":""Cheikh"",""function"":""Conducteur d'engin"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":26000,""hourly_cost"":3250,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-04_07,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-04"",""last_name"":""Cissé"",""first_name"":""Mariama"",""function"":""Opératrice de production"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":22000,""hourly_cost"":2750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-04_08,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-04"",""last_name"":""Diallo"",""first_name"":""Ousmane"",""function"":""Chauffeur-livreur"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":25000,""hourly_cost"":3125,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-04_09,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-04"",""last_name"":""Seck"",""first_name"":""Ndèye"",""function"":""Assistante administrative"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":23000,""hourly_cost"":2875,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-03_00,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-03"",""last_name"":""Ndiaye"",""first_name"":""Abdou"",""function"":""Responsable d'exploitation"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":45000,""hourly_cost"":5600,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-03_01,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-03"",""last_name"":""Diop"",""first_name"":""Awa"",""function"":""Cheffe de production"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":38000,""hourly_cost"":4750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-03_02,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-03"",""last_name"":""Ba"",""first_name"":""Mamadou"",""function"":""Chef d'équipe"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":30000,""hourly_cost"":3750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-03_03,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-03"",""last_name"":""Sarr"",""first_name"":""Fatoumata"",""function"":""Responsable qualité"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":1.5,""daily_cost"":34000,""hourly_cost"":4250,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-03_04,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-03"",""last_name"":""Fall"",""first_name"":""Ibrahima"",""function"":""Technicien maintenance"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":28000,""hourly_cost"":3500,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-03_05,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-03"",""last_name"":""Sy"",""first_name"":""Khady"",""function"":""Magasinière"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":24000,""hourly_cost"":3000,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-03_06,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-03"",""last_name"":""Gueye"",""first_name"":""Cheikh"",""function"":""Conducteur d'engin"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":26000,""hourly_cost"":3250,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-03_07,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-03"",""last_name"":""Cissé"",""first_name"":""Mariama"",""function"":""Opératrice de production"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":22000,""hourly_cost"":2750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-03_08,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-03"",""last_name"":""Diallo"",""first_name"":""Ousmane"",""function"":""Chauffeur-livreur"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":25000,""hourly_cost"":3125,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-03_09,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-03"",""last_name"":""Seck"",""first_name"":""Ndèye"",""function"":""Assistante administrative"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":23000,""hourly_cost"":2875,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-02_00,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-02"",""last_name"":""Ndiaye"",""first_name"":""Abdou"",""function"":""Responsable d'exploitation"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":45000,""hourly_cost"":5600,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-02_01,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-02"",""last_name"":""Diop"",""first_name"":""Awa"",""function"":""Cheffe de production"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":38000,""hourly_cost"":4750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-02_02,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-02"",""last_name"":""Ba"",""first_name"":""Mamadou"",""function"":""Chef d'équipe"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":1.5,""daily_cost"":30000,""hourly_cost"":3750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-02_03,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-02"",""last_name"":""Sarr"",""first_name"":""Fatoumata"",""function"":""Responsable qualité"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":34000,""hourly_cost"":4250,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-02_04,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-02"",""last_name"":""Fall"",""first_name"":""Ibrahima"",""function"":""Technicien maintenance"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":28000,""hourly_cost"":3500,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-02_05,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-02"",""last_name"":""Sy"",""first_name"":""Khady"",""function"":""Magasinière"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":24000,""hourly_cost"":3000,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-02_06,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-02"",""last_name"":""Gueye"",""first_name"":""Cheikh"",""function"":""Conducteur d'engin"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":26000,""hourly_cost"":3250,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-02_07,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-02"",""last_name"":""Cissé"",""first_name"":""Mariama"",""function"":""Opératrice de production"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":22000,""hourly_cost"":2750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-02_08,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-02"",""last_name"":""Diallo"",""first_name"":""Ousmane"",""function"":""Chauffeur-livreur"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":25000,""hourly_cost"":3125,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-02_09,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-02"",""last_name"":""Seck"",""first_name"":""Ndèye"",""function"":""Assistante administrative"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":1.5,""daily_cost"":23000,""hourly_cost"":2875,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-01_00,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-01"",""last_name"":""Ndiaye"",""first_name"":""Abdou"",""function"":""Responsable d'exploitation"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":45000,""hourly_cost"":5600,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-01_01,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-01"",""last_name"":""Diop"",""first_name"":""Awa"",""function"":""Cheffe de production"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":1.5,""daily_cost"":38000,""hourly_cost"":4750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-01_02,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-01"",""last_name"":""Ba"",""first_name"":""Mamadou"",""function"":""Chef d'équipe"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":30000,""hourly_cost"":3750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-01_03,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-01"",""last_name"":""Sarr"",""first_name"":""Fatoumata"",""function"":""Responsable qualité"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":34000,""hourly_cost"":4250,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-01_04,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-01"",""last_name"":""Fall"",""first_name"":""Ibrahima"",""function"":""Technicien maintenance"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":28000,""hourly_cost"":3500,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-01_05,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-01"",""last_name"":""Sy"",""first_name"":""Khady"",""function"":""Magasinière"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":24000,""hourly_cost"":3000,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-01_06,,"{""project"":""PRJ_DAKAR_2026"",""date"":""2026-07-01"",""last_name"":""Gueye"",""first_name"":""Cheikh"",""function"":""Conducteur d'engin"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":26000,""hourly_cost"":3250,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-01_07,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-01"",""last_name"":""Cissé"",""first_name"":""Mariama"",""function"":""Opératrice de production"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":22000,""hourly_cost"":2750,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-01_08,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-01"",""last_name"":""Diallo"",""first_name"":""Ousmane"",""function"":""Chauffeur-livreur"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":1.5,""daily_cost"":25000,""hourly_cost"":3125,""notes"":""Pointage validé par le responsable de site.""}"
pointage,PTG_2026-07-01_09,,"{""project"":""PRJ_DEPOT_THIES"",""date"":""2026-07-01"",""last_name"":""Seck"",""first_name"":""Ndèye"",""function"":""Assistante administrative"",""presence"":""PRESENT"",""worked_hours"":8,""overtime_hours"":0,""daily_cost"":23000,""hourly_cost"":2875,""notes"":""Pointage validé par le responsable de site.""}"
